day,T_years,forward_interp,is_pillar_day,forward_pillar
195,0.5342465753424658,5984.611598178349,0,
196,0.536986301369863,5985.2039843009825,0,
197,0.5397260273972603,5985.796429060882,0,
198,0.5424657534246575,5986.388932463871,0,
199,0.5452054794520548,5986.981494515744,0,
200,0.547945205479452,5987.574115222307,0,
201,0.5506849315068493,5988.166794589366,0,
202,0.5534246575342465,5988.759532622727,0,
203,0.5561643835616439,5989.352329328197,0,
204,0.5589041095890411,5989.945184711573,0,
205,0.5616438356164384,5990.538098778686,0,
206,0.5643835616438356,5991.131071535332,0,
207,0.5671232876712329,5991.724102987321,0,
208,0.5698630136986301,5992.317193140464,0,
209,0.5726027397260274,5992.91034200057,0,
210,0.5753424657534246,5993.503549573451,0,
211,0.5780821917808219,5994.096815864908,0,
212,0.5808219178082191,5994.690140880774,0,
213,0.5835616438356165,5995.283524626852,0,
214,0.5863013698630137,5995.876967108956,0,
215,0.589041095890411,5996.470468332898,0,
216,0.5917808219178082,5997.064028304493,0,
217,0.5945205479452055,5997.657647029558,0,
218,0.5972602739726027,5998.251324513896,0,
219,0.6,5998.845060763346,0,
220,0.6027397260273972,5999.438855783713,0,
221,0.6054794520547945,6000.032709580814,0,
222,0.6082191780821918,6000.626622160469,0,
223,0.6109589041095891,6001.220593528496,0,
224,0.6136986301369863,6001.814623690712,0,
225,0.6164383561643836,6002.40871265294,0,
226,0.6191780821917808,6003.002860420988,0,
227,0.6219178082191781,6003.597067000698,0,
228,0.6246575342465753,6004.1913323978815,0,
229,0.6273972602739726,6004.785656618359,0,
230,0.6301369863013698,6005.380039667955,0,
231,0.6328767123287671,6005.974481552493,0,
232,0.6356164383561644,6006.568982277794,0,
233,0.6383561643835617,6007.163541849674,0,
234,0.6410958904109589,6007.758160273979,0,
235,0.6438356164383562,6008.352837556524,0,
236,0.6465753424657534,6008.9475737031335,0,
237,0.6493150684931507,6009.542368719636,0,
238,0.6520547945205479,6010.137222611857,0,
239,0.6547945205479452,6010.732135385627,0,
240,0.6575342465753424,6011.327107046761,0,
241,0.6602739726027397,6011.92213760111,0,
242,0.663013698630137,6012.517227054494,0,
243,0.6657534246575343,6013.112375412741,0,
244,0.6684931506849315,6013.707582681684,0,
245,0.6712328767123288,6014.3028488671525,0,
246,0.673972602739726,6014.898173974979,0,
247,0.6767123287671233,6015.493558010986,0,
248,0.6794520547945205,6016.089000981027,0,
249,0.6821917808219178,6016.684502890925,0,
250,0.684931506849315,6017.280063746514,0,
251,0.6876712328767123,6017.87568355363,0,
252,0.6904109589041096,6018.471362318106,0,
253,0.6931506849315069,6019.06710004578,0,
254,0.6958904109589041,6019.662896742476,0,
255,0.6986301369863014,6020.2587524140545,0,
256,0.7013698630136986,6020.85466706634,0,
257,0.7041095890410959,6021.450640705173,0,
258,0.7068493150684931,6022.046673336391,0,
259,0.7095890410958904,6022.6427649658335,0,
260,0.7123287671232876,6023.238915599341,0,
261,0.7150684931506849,6023.835125242743,0,
262,0.7178082191780822,6024.431393901901,0,
263,0.7205479452054795,6025.027721582647,0,
264,0.7232876712328767,6025.624108290824,0,
265,0.726027397260274,6026.220554032273,0,
266,0.7287671232876712,6026.817058812839,0,
267,0.7315068493150685,6027.413622638364,0,
268,0.7342465753424657,6028.010245514684,0,
269,0.736986301369863,6028.606927447665,0,
270,0.7397260273972602,6029.203668443141,0,
271,0.7424657534246575,6029.800468506959,0,
272,0.7452054794520548,6030.397327644967,0,
273,0.7479452054794521,6030.99424586301,0,
274,0.7506849315068493,6031.591223166938,0,
275,0.7534246575342466,6032.1882595625875,0,
276,0.7561643835616438,6032.785355055831,0,
277,0.7589041095890411,6033.382509652505,0,
278,0.7616438356164383,6033.979723358462,0,
279,0.7643835616438356,6034.576996179553,0,
280,0.7671232876712328,6035.174328121628,0,
281,0.7698630136986301,6035.771719190539,0,
282,0.7726027397260274,6036.36916939213,0,
283,0.7753424657534247,6036.966678732274,0,
284,0.7780821917808219,6037.564247216814,0,
285,0.7808219178082192,6038.161874851605,0,
286,0.7835616438356164,6038.759561642502,0,
287,0.7863013698630137,6039.357307595361,0,
288,0.7890410958904109,6039.955112716037,0,
289,0.7917808219178082,6040.552977010377,0,
290,0.7945205479452054,6041.150900484258,0,
291,0.7972602739726027,6041.74888314353,0,
292,0.8,6042.346924994049,0,
293,0.8027397260273973,6042.945026041676,0,
294,0.8054794520547945,6043.543186292269,0,
295,0.8082191780821918,6044.141405751689,0,
296,0.810958904109589,6044.7396844257855,0,
297,0.8136986301369863,6045.338022320441,0,
298,0.8164383561643835,6045.936419441508,0,
299,0.8191780821917808,6046.5348757948495,0,
300,0.821917808219178,6047.133391386326,0,
301,0.8246575342465754,6047.731966221803,0,
302,0.8273972602739726,6048.330600307145,0,
303,0.8301369863013699,6048.929293648205,0,
304,0.8328767123287671,6049.528046250871,0,
305,0.8356164383561644,6050.126858120997,0,
306,0.8383561643835616,6050.725729264451,0,
307,0.8410958904109589,6051.3246596870995,0,
308,0.8438356164383561,6051.923649394809,0,
309,0.8465753424657534,6052.52269839345,0,
310,0.8493150684931506,6053.12180668888,0,
311,0.852054794520548,6053.720974286989,0,
312,0.8547945205479452,6054.320201193636,0,
313,0.8575342465753425,6054.919487414694,0,
314,0.8602739726027397,6055.518832956033,0,
315,0.863013698630137,6056.118237823524,0,
316,0.8657534246575342,6056.717702023041,0,
317,0.8684931506849315,6057.317225560444,0,
318,0.8712328767123287,6057.916808441631,0,
319,0.873972602739726,6058.516450672462,0,
320,0.8767123287671232,6059.1161522588145,0,
321,0.8794520547945206,6059.715913206562,0,
322,0.8821917808219178,6060.315733521582,0,
323,0.8849315068493151,6060.91561320975,0,
324,0.8876712328767123,6061.515552276942,0,
325,0.8904109589041096,6062.115550729027,0,
326,0.8931506849315068,6062.715608571903,0,
327,0.8958904109589041,6063.31572581144,0,
328,0.8986301369863013,6063.915902453515,0,
329,0.9013698630136986,6064.516138504009,0,
330,0.9041095890410958,6065.116433968803,0,
331,0.9068493150684932,6065.716788853778,0,
332,0.9095890410958904,6066.317203164805,0,
333,0.9123287671232877,6066.917676907787,0,
334,0.915068493150685,6067.518210088596,0,
335,0.9178082191780822,6068.118802713117,0,
336,0.9205479452054794,6068.719454787232,0,
337,0.9232876712328767,6069.320166316827,0,
338,0.9260273972602739,6069.920937307788,0,
339,0.9287671232876712,6070.521767765988,0,
340,0.9315068493150684,6071.122657697336,0,
341,0.9342465753424658,6071.723607107708,0,
342,0.936986301369863,6072.324616002991,0,
343,0.9397260273972603,6072.925684389074,0,
344,0.9424657534246575,6073.526812271845,0,
345,0.9452054794520548,6074.127999657194,0,
346,0.947945205479452,6074.729246550999,0,
347,0.9506849315068493,6075.330552959173,0,
348,0.9534246575342465,6075.931918887596,0,
349,0.9561643835616438,6076.533344342159,0,
350,0.958904109589041,6077.134829328755,0,
351,0.9616438356164384,6077.736373853276,0,
352,0.9643835616438357,6078.337977921617,0,
353,0.9671232876712329,6078.939641539659,0,
354,0.9698630136986301,6079.541364713318,0,
355,0.9726027397260274,6080.143147448481,0,
356,0.9753424657534246,6080.744989751041,0,
357,0.9780821917808219,6081.346891626896,0,
358,0.9808219178082191,6081.948853081942,0,
359,0.9835616438356164,6082.5508741220765,0,
360,0.9863013698630136,6083.152954753186,0,
361,0.989041095890411,6083.755094981193,0,
362,0.9917808219178083,6084.357294811984,0,
363,0.9945205479452055,6084.959554251459,1,6084.959554251463
364,0.9972602739726028,6085.537977915022,0,
365,1.0,6086.11645656233,0,
366,1.0027397260273974,6086.694990198633,0,
367,1.0054794520547945,6087.273578829136,0,
368,1.0082191780821919,6087.852222459086,0,
369,1.010958904109589,6088.430921093693,0,
370,1.0136986301369864,6089.009674738204,0,
371,1.0164383561643835,6089.588483397829,0,
372,1.0191780821917809,6090.167347077818,0,
373,1.021917808219178,6090.74626578339,0,
374,1.0246575342465754,6091.325239519766,0,
375,1.0273972602739727,6091.904268292198,0,
376,1.0301369863013699,6092.483352105896,0,
377,1.0328767123287672,6093.062490966115,0,
378,1.0356164383561643,6093.641684878064,0,
379,1.0383561643835617,6094.2209338469975,0,
380,1.0410958904109588,6094.800237878129,0,
381,1.0438356164383562,6095.379596976714,0,
382,1.0465753424657533,6095.959011147966,0,
383,1.0493150684931507,6096.53848039714,0,
384,1.0520547945205478,6097.118004729462,0,
385,1.0547945205479452,6097.697584150157,0,
386,1.0575342465753426,6098.277218664483,0,
387,1.0602739726027397,6098.856908277657,0,
388,1.063013698630137,6099.436652994936,0,
389,1.0657534246575342,6100.016452821536,0,
390,1.0684931506849316,6100.59630776272,0,
391,1.0712328767123287,6101.176217823704,0,
392,1.073972602739726,6101.756183009748,0,
393,1.0767123287671232,6102.336203326084,0,
394,1.0794520547945206,6102.91627877794,0,
395,1.082191780821918,6103.4964093705785,0,
396,1.084931506849315,6104.076595109219,0,
397,1.0876712328767124,6104.656835999127,0,
398,1.0904109589041096,6105.237132045522,0,
399,1.093150684931507,6105.81748325367,0,
400,1.095890410958904,6106.397889628792,0,
401,1.0986301369863014,6106.978351176153,0,
402,1.1013698630136985,6107.558867900977,0,
403,1.104109589041096,6108.139439808531,0,
404,1.106849315068493,6108.7200669040485,0,
405,1.1095890410958904,6109.300749192766,0,
406,1.1123287671232878,6109.88148667995,0,
407,1.115068493150685,6110.462279370828,0,
408,1.1178082191780823,6111.043127270667,0,
409,1.1205479452054794,6111.624030384696,0,
410,1.1232876712328768,6112.204988718183,0,
411,1.126027397260274,6112.786002276356,0,
412,1.1287671232876713,6113.367071064487,0,
413,1.1315068493150684,6113.948195087814,0,
414,1.1342465753424658,6114.529374351579,0,
415,1.1369863013698631,6115.11060886105,0,
416,1.1397260273972603,6115.691898621462,0,
417,1.1424657534246576,6116.273243638087,0,
418,1.1452054794520548,6116.854643916154,0,
419,1.1479452054794521,6117.43609946094,0,
420,1.1506849315068493,6118.017610277675,0,
421,1.1534246575342466,6118.5991763716365,0,
422,1.1561643835616437,6119.180797748068,0,
423,1.158904109589041,6119.762474412212,0,
424,1.1616438356164382,6120.344206369348,0,
425,1.1643835616438356,6120.925993624709,0,
426,1.167123287671233,6121.507836183573,0,
427,1.16986301369863,6122.089734051176,0,
428,1.1726027397260275,6122.671687232797,0,
429,1.1753424657534246,6123.2536957336715,0,
430,1.178082191780822,6123.835759559081,0,
431,1.180821917808219,6124.417878714264,0,
432,1.1835616438356165,6125.000053204499,0,
433,1.1863013698630136,6125.582283035036,0,
434,1.189041095890411,6126.164568211125,0,
435,1.1917808219178083,6126.74690873805,0,
436,1.1945205479452055,6127.329304621047,0,
437,1.1972602739726028,6127.911755865405,0,
438,1.2,6128.494262476361,0,
439,1.2027397260273973,6129.076824459201,0,
440,1.2054794520547945,6129.659441819167,0,
441,1.2082191780821918,6130.242114561544,0,
442,1.210958904109589,6130.824842691587,0,
443,1.2136986301369863,6131.407626214548,0,
444,1.2164383561643837,6131.9904651357165,0,
445,1.2191780821917808,6132.573359460336,0,
446,1.2219178082191782,6133.156309193694,0,
447,1.2246575342465753,6133.739314341037,0,
448,1.2273972602739727,6134.322374907654,0,
449,1.2301369863013698,6134.905490898791,0,
450,1.2328767123287672,6135.488662319738,0,
451,1.2356164383561643,6136.071889175742,0,
452,1.2383561643835617,6136.655171472096,0,
453,1.2410958904109588,6137.2385092140585,0,
454,1.2438356164383562,6137.821902406888,0,
455,1.2465753424657535,6138.405351055878,0,
456,1.2493150684931507,6138.988855166278,0,
457,1.252054794520548,6139.572414743383,0,
458,1.2547945205479452,6140.1560297924425,0,
459,1.2575342465753425,6140.739700318752,0,
460,1.2602739726027397,6141.323426327563,0,
461,1.263013698630137,6141.907207824171,0,
462,1.2657534246575342,6142.49104481384,0,
463,1.2684931506849315,6143.074937301834,0,
464,1.2712328767123289,6143.658885293452,0,
465,1.273972602739726,6144.242888793946,0,
466,1.2767123287671234,6144.826947808615,0,
467,1.2794520547945205,6145.411062342714,0,
468,1.2821917808219179,6145.995232401543,0,
469,1.284931506849315,6146.579457990359,0,
470,1.2876712328767124,6147.16373911446,0,
471,1.2904109589041095,6147.748075779117,0,
472,1.2931506849315069,6148.332467989597,0,
473,1.295890410958904,6148.9169157512015,0,
474,1.2986301369863014,6149.50141906919,0,
475,1.3013698630136987,6150.085977948866,0,
476,1.3041095890410959,6150.670592395488,0,
477,1.3068493150684932,6151.25526241436,0,
478,1.3095890410958904,6151.839988010744,0,
479,1.3123287671232877,6152.424769189944,0,
480,1.3150684931506849,6153.0096059572215,0,
481,1.3178082191780822,6153.594498317883,0,
482,1.3205479452054794,6154.179446277202,0,
483,1.3232876712328767,6154.7644498404525,0,
484,1.326027397260274,6155.349509012943,0,
485,1.3287671232876712,6155.934623799935,0,
486,1.3315068493150686,6156.519794206741,0,
487,1.3342465753424657,6157.105020238622,0,
488,1.336986301369863,6157.6903019008905,0,
489,1.3397260273972602,6158.275639198812,0,
490,1.3424657534246576,6158.861032137696,0,
491,1.3452054794520547,6159.446480722822,0,
492,1.347945205479452,6160.031984959468,0,
493,1.3506849315068492,6160.617544852947,0,
494,1.3534246575342466,6161.203160408525,0,
495,1.356164383561644,6161.7888316315175,0,
496,1.358904109589041,6162.3745585271945,0,
497,1.3616438356164384,6162.960341100868,0,
498,1.3643835616438356,6163.546179357811,0,
499,1.367123287671233,6164.132073303335,0,
500,1.36986301369863,6164.718022942728,0,
501,1.3726027397260274,6165.304028281268,0,
502,1.3753424657534246,6165.890089324275,0,
503,1.378082191780822,6166.476206077021,0,
504,1.3808219178082193,6167.062378544823,0,
505,1.3835616438356164,6167.648606732956,0,
506,1.3863013698630138,6168.234890646739,0,
507,1.389041095890411,6168.821230291446,0,
508,1.3917808219178083,6169.407625672398,0,
509,1.3945205479452054,6169.99407679487,0,
