T,F,DF,n_calls,n_puts,call_rmse,call_mae,call_bias,put_rmse,put_mae,put_bias,call_inside_pct,put_inside_pct,call_median_spread,put_median_spread,call_median_half_spread,put_median_half_spread,mass
0.06027397260273973,5880.973644022222,0.9970809807442771,214,214,1.1583411980691904,0.8077449821878294,-0.7223231870832509,1.2590839420893751,1.0798596053303422,-0.945168692158968,0.5794392523364486,0.3598130841121495,0.8000000000000043,0.6000000000000014,0.40000000000000213,0.3000000000000007,1.0000000000934481
0.0684931506849315,5882.669813817602,0.9966830632702725,124,124,1.9656695798863781,1.6317070602864903,1.4355654782105176,1.0064579422202087,0.9072681222589696,0.41553368564467336,0.43548387096774194,0.3064516129032258,0.7999999999999972,0.7000000000000028,0.3999999999999986,0.3500000000000014,1.0000000002099105
0.07123287671232877,5883.2353124542815,0.9965504297883565,124,124,1.4924132899438867,1.2268642542064185,0.9792197365363571,0.8153018806835812,0.7238617863187652,0.12057322277730932,0.47580645161290325,0.31451612903225806,0.7999999999999972,0.7000000000000028,0.3999999999999986,0.3500000000000014,1.0000000002648974
0.07397260273972603,5883.8008654521245,0.9964178032438786,121,121,0.6895613841905778,0.47390228656418715,-0.31969296737664604,1.0097637707215472,0.9160184570973766,-0.8993043022905959,0.8099173553719008,0.2892561983471074,0.7999999999999972,0.7999999999999972,0.3999999999999986,0.3999999999999986,1.0000000003291691
0.07671232876712329,5884.366472816335,0.9962851766994006,97,97,0.8999229579635218,0.7069542996834141,-0.6865568306951421,1.3969269220082978,1.222470359972617,-1.1666150168888363,0.5567010309278351,0.32989690721649484,0.799999999999983,0.7000000000000028,0.3999999999999915,0.3500000000000014,1.0000000004034233
0.07945205479452055,5884.932134552148,0.9961525501549228,417,417,1.6019547251431892,1.227216653268984,-1.1916152553996755,1.3633046082567388,1.148424213438804,-1.0138308034490762,0.6139088729016786,0.34532374100719426,5.599999999999966,0.5,2.799999999999983,0.25,1.0000000004882712
0.08767123287671233,5886.629446041495,0.9957548481608426,87,87,0.655560179069904,0.4860084739386205,-0.3327527306715393,0.488052225439855,0.3625591923841446,-0.06454707740190531,0.8505747126436781,0.735632183908046,0.9000000000000057,0.7000000000000028,0.45000000000000284,0.3500000000000014,1.0000000008118335
0.09041095890410959,5887.2200177595705,0.9956222910236251,100,100,0.8653591461037512,0.6379313969174708,-0.5738452083854637,0.5903962890082317,0.4700644955727073,-0.167096733351771,0.82,0.58,0.9000000000000057,0.7999999999999972,0.45000000000000284,0.3999999999999986,1.0000000008259953
0.09315068493150686,5887.810648726324,0.995489767686001,95,95,1.1108931015427934,0.9168582690881986,-0.9105301692053203,0.9072366071709802,0.8045741011825372,-0.5136083287784393,0.5578947368421052,0.3473684210526316,0.8999999999999915,0.7999999999999972,0.44999999999999574,0.3999999999999986,1.0000000008422087
0.0958904109589041,5888.401338947679,0.9953572443483769,77,77,1.5109908175083604,1.3183350386975998,-1.3120819337009837,1.0024120738169748,0.8883392815947492,-0.6554315386371545,0.4805194805194805,0.2727272727272727,0.9000000000000057,0.8999999999999915,0.45000000000000284,0.44999999999999574,1.000000000859762
0.09863013698630137,5888.992088429591,0.9952247210107529,175,175,3.0067928826676016,2.7242475393780263,-2.722137936037914,1.6911461146320954,1.5260197704819871,-0.6640411315007854,0.3028571428571429,0.2914285714285714,0.8000000000000114,0.7000000000000028,0.4000000000000057,0.3500000000000014,1.0000000008784347
0.10684931506849316,5890.7646924981345,0.9948272187720689,67,67,1.1416396231515107,0.8320261832695219,-0.6917304046658718,0.6282336115826024,0.5270455676134108,-0.1242578137721611,0.8208955223880597,0.5671641791044776,0.9000000000000057,0.9000000000000057,0.45000000000000284,0.45000000000000284,1.000000000940012
0.11232876712328767,5891.946724955631,0.994562249378998,68,68,1.7202308232470633,1.4670639680288047,-1.4636266342544102,1.106303840240454,0.9978098163133386,-0.6555179000417489,0.47058823529411764,0.27941176470588236,0.9000000000000057,0.9000000000000057,0.45000000000000284,0.45000000000000284,1.0000000009849088
0.1178082191780822,5893.128994598077,0.9942973111885749,123,123,2.944708969680611,2.724297272767183,-2.7223077782487053,1.5889052197696392,1.4036666726188853,-0.7761718965642173,0.34146341463414637,0.22764227642276422,5.800000000000011,0.6999999999999957,2.9000000000000057,0.34999999999999787,1.0000000010324932
0.136986301369863,5897.268806865319,0.9933702651938352,375,375,1.1112650243735234,0.8658238727270072,-0.5778641146604581,0.9347022361695559,0.8002362942164963,-0.04146049687888558,0.7546666666666667,0.4106666666666667,6.7999999999999545,0.7000000000000028,3.3999999999999773,0.3500000000000014,1.0000000012163797
0.14520547945205478,5899.043902250637,0.9929730725953121,67,67,1.8758502264140837,1.6246201757791447,0.6834725088879767,1.3554483014753445,1.1883121478429288,0.6543202517609084,0.5074626865671642,0.19402985074626866,1.0999999999999943,1.0,0.5499999999999972,0.5,1.0000000013028476
0.15616438356164383,5901.411527272808,0.9924435836156184,395,395,1.9308549103022308,1.45208302955731,-1.447999151732462,1.2216216966486382,1.0585798305604144,-0.40168489406412594,0.6177215189873417,0.42025316455696204,5.5,0.6000000000000085,2.75,0.30000000000000426,1.0000000014259367
0.17534246575342466,5905.557157863468,0.9915178667267407,102,102,1.7980736973743656,1.4388705466835994,-1.4383047945818965,0.9927333028975364,0.8384120429541864,-0.41643284936478403,0.5490196078431373,0.39215686274509803,1.0999999999999943,0.8500000000000014,0.5499999999999972,0.4250000000000007,1.0000000016656716
0.2136986301369863,5913.857157773091,0.9896689794976625,343,343,1.4826993174520056,1.3745787686193458,-1.3745284308726793,0.9594581085803218,0.8923953160003241,-0.7245806314195882,0.565597667638484,0.30029154518950435,10.399999999999977,0.799999999999983,5.199999999999989,0.3999999999999915,1.0000000022790827
0.2410958904109589,5919.792870191863,0.9883497882134019,448,448,0.9087251848398024,0.5370589110259903,-0.4115376370977412,0.40809465167512615,0.2526308144972698,0.022811674226211866,0.9151785714285714,1.0,5.299999999999983,0.6000000000000085,2.6499999999999915,0.30000000000000426,1.0000000028698064
0.2876712328767123,5930.0936169494835,0.9861132321449281,316,316,3.046024141473287,2.627020433215212,-2.627020433215212,1.5108792475920518,1.1887080748352967,0.3499516261355936,0.5632911392405063,0.4620253164556962,6.25,0.700000000000017,3.125,0.3500000000000085,1.0000000020725826
0.3232876712328767,5937.982750874363,0.9844065861060565,270,270,2.898790367622737,2.027696960308586,-1.9826551490881377,1.7853552852598578,1.5474778082648843,0.9584720191181597,0.7888888888888889,0.31851851851851853,1.3999999999999773,1.0,0.6999999999999886,0.5,1.0000000012906904
0.36712328767123287,5947.706863464349,0.9823132671584057,278,278,3.305577270660169,2.829548711629054,-2.829548711629054,1.3559002187583746,1.1229086103266455,-0.5842293785916902,0.6115107913669064,0.4568345323741007,11.649999999999977,0.7250000000000014,5.824999999999989,0.3625000000000007,1.000000000061458
0.4054794520547945,5956.228524012308,0.9804867847318867,208,208,3.1880721077664718,2.6243055009462206,-2.6243055009462206,1.206516429381722,0.9888790894886477,0.18357617985490882,0.4567307692307692,0.6586538461538461,1.549999999999983,1.0499999999999972,0.7749999999999915,0.5249999999999986,0.9999999985309387
0.46301369863013697,5969.033913166526,0.9777601561584992,258,258,1.9215491556782998,1.497679048817383,-1.497679048817383,0.5662858929686717,0.4913296165788416,-0.45870773597979747,0.6589147286821705,0.5387596899224806,2.549999999999983,1.1000000000000085,1.2749999999999915,0.5500000000000043,0.9999999947526229
0.4904109589041096,5975.14139015167,0.9764660468253703,261,261,1.424627560525503,0.8364233516326156,-0.6839385312844027,0.4588052770958757,0.2726344913511167,-0.12095002232883112,0.9731800766283525,0.9885057471264368,8.699999999999989,1.1999999999999886,4.349999999999994,0.5999999999999943,0.9999999919717344
0.5397260273972603,5985.796429060882,0.9741533289464168,155,155,4.107114206950231,3.304647397589891,-3.1589079714212946,1.1759055628918629,1.0355958817330901,-0.00855493637845517,0.7677419354838709,0.2645161290322581,7.5,1.0,3.75,0.5,0.999999987756202
0.6164383561643836,6002.40871265294,0.9705787790642372,158,158,5.77129492986567,4.687973516779413,-4.405785845254345,2.026440095944937,1.8455533750137985,-0.47434477499114336,0.569620253164557,0.2088607594936709,7.199999999999989,1.2000000000000028,3.5999999999999943,0.6000000000000014,0.9999999776802498
0.7123287671232876,6023.238915599341,0.9661444446186278,159,159,4.966686185040723,4.199019386164406,-3.283945463425248,2.2072460377400986,2.0232593695390686,-1.1132428558133984,0.5534591194968553,0.20754716981132076,7.099999999999909,1.2000000000000028,3.5499999999999545,0.6000000000000014,0.9999999557706926
0.7424657534246575,6029.800468506959,0.9647587727701372,137,137,4.471326698531715,3.8060458162422144,-2.2799924535406353,2.0586207018216522,1.8726866730069764,-0.81458778021957,0.6204379562043796,0.2846715328467153,17.200000000000045,1.5,8.600000000000023,0.75,0.9999999458815466
0.7890410958904109,6039.955112716037,0.9626440498735872,155,155,5.474918838826987,4.064635780077628,-3.438131221273586,2.3638210459105444,2.027201144164812,-0.9748826898313275,0.7096774193548387,0.24516129032258063,7.399999999999977,1.5,3.6999999999999886,0.75,0.9999999269209696
0.8849315068493151,6060.91561320975,0.9583316534362216,157,157,4.906585364005876,3.4585670081256903,-3.310106677289149,2.481110309537972,1.7505001785796603,-1.6931239673920877,0.8407643312101911,0.43312101910828027,4.400000000000091,1.700000000000017,2.2000000000000455,0.8500000000000085,0.9999998698349585
0.9616438356164384,6077.736373853276,0.9549159859421721,174,174,3.1157203511478717,2.2579956483004784,-2.252108495016715,2.8949077028481125,1.9203596018089435,-1.9203596018089435,0.867816091954023,0.27011494252873564,4.100000000000023,1.5,2.0500000000000114,0.75,0.9999998008061372
0.9945205479452055,6084.959554251459,0.9534614407785685,126,126,3.315056620975044,1.873455352668912,-1.7551014267920328,1.8607624544738897,0.924485717292331,-0.9216962071181574,0.9523809523809523,0.8968253968253969,31.05000000000001,1.799999999999983,15.525000000000006,0.8999999999999915,0.9999997630904877
1.0383561643835617,6094.2209338469975,0.9515579279383176,172,172,6.1638213434165605,4.6911821048507285,-4.163310892405319,2.024629205544548,1.4317967575028314,0.6801916810515298,0.7906976744186046,0.5930232558139535,5.899999999999977,2.1000000000000227,2.9499999999999886,1.0500000000000114,0.9999997428226389
1.210958904109589,6130.824842691587,0.9441967246346098,154,154,5.923799224547894,4.335522167914372,-2.086134662119625,4.0307267545123375,2.80174770846858,-0.7308499567321433,0.6623376623376623,0.45454545454545453,5.2999999999999545,2.400000000000034,2.6499999999999773,1.200000000000017,0.9999996375187122
1.4575342465753425,6183.497849467885,0.9340047892383294,172,172,8.027295199643612,6.278507300861747,-4.080771994798556,3.651483697800236,2.821032942258522,-0.09850551915000057,0.7325581395348837,0.38372093023255816,11.5,3.1999999999999886,5.75,1.5999999999999943,0.9999993965969096
1.9589041095890412,6291.999344323272,0.9148736940236506,101,101,24.160018211343033,14.812751447391358,-12.886683597837564,13.906887917416915,5.759722757930452,4.956302749903936,0.5445544554455446,1.0,10.800000000000068,4.5,5.400000000000034,2.25,0.9999984371195733
